,name,link,company,salary_min,salary_max,currency,source
1083,Web Analyst/Senior Web Analyst,https://korolev.hh.ru/vacancy/30106926?query=python, Информационное агентство России ТАСС,NaN,NaN,NaN,hh.ru
1084,Lead Analyst / Аналитик,https://korolev.hh.ru/vacancy/36776559?query=python, Звук,NaN,NaN,NaN,hh.ru
1085,Инженер -программист микроконтроллеров,https://korolev.hh.ru/vacancy/36963549?query=python,ООО Страна карт,40000,NaN,руб.,hh.ru
1086,DevOps Engineer (telecom project),https://korolev.hh.ru/vacancy/37061138?query=python," EPAM Systems, Inc.",NaN,NaN,NaN,hh.ru
1087,Linux System Engineer,https://korolev.hh.ru/vacancy/36138061?query=python, Intermedia,NaN,NaN,NaN,hh.ru
1088,Инженер-робототехник,https://korolev.hh.ru/vacancy/36954519?query=python, Селифонтово,NaN,NaN,NaN,hh.ru
1089,QA Engineer (Global Continious Integration),https://korolev.hh.ru/vacancy/31617208?query=python, DINS,NaN,NaN,NaN,hh.ru
1090,Junior Game Analyst,https://korolev.hh.ru/vacancy/37044825?query=python, Azur Games,NaN,NaN,NaN,hh.ru
1091,DevOps Engineer,https://korolev.hh.ru/vacancy/36410123?query=python, Miro (экс-RealtimeBoard),NaN,NaN,NaN,hh.ru
1092,Database Administrator,https://korolev.hh.ru/vacancy/33928800?query=python, Intermedia,NaN,NaN,NaN,hh.ru
1093,Customer Success SW Engineer (Radcom software),https://korolev.hh.ru/vacancy/34929869?query=python,ИП Лейдерман Эльвира Петровна,200000,350000,руб.,hh.ru
1094,Senior Acquisition Manager,https://korolev.hh.ru/vacancy/36792921?query=python,ООО Кью,3000,NaN,USD,hh.ru
1095,Инженер-разработчик (Python),https://korolev.hh.ru/vacancy/36486373?query=python, Auriga,NaN,NaN,NaN,hh.ru
1096,Инженер-разработчик (Python),https://korolev.hh.ru/vacancy/36486370?query=python, Auriga,NaN,NaN,NaN,hh.ru
1097,Инженер-разработчик (Python),https://korolev.hh.ru/vacancy/36486372?query=python, Auriga,NaN,NaN,NaN,hh.ru
1098,Ведущий системный администратор (Linux),https://korolev.hh.ru/vacancy/34436348?query=python, Stone Hedge,130000,NaN,руб.,hh.ru
1099,Тестировщик (стажер) / QA trainee,https://korolev.hh.ru/vacancy/35010125?query=python,ООО Байтэкс,13000,NaN,руб.,hh.ru
1100,C++ разработчик в команду Рекламных технологий,https://korolev.hh.ru/vacancy/35533194?query=python," Mail.Ru Group, Другое",NaN,NaN,NaN,hh.ru
1101,Data Engineer,https://korolev.hh.ru/vacancy/36708016?query=python, Big Data Technologies,NaN,NaN,NaN,hh.ru
1102,Data analyst/analyst в отдел маркетинга,https://korolev.hh.ru/vacancy/37061115?query=python, Самокат (ООО Умное пространство),NaN,NaN,NaN,hh.ru
1103,Ведущий программист Python,https://korolev.hh.ru/vacancy/37044616?query=python,ООО Тензор,140000,205000,руб.,hh.ru
1104,Инженер-разработчик (Python),https://korolev.hh.ru/vacancy/36486369?query=python, Auriga,NaN,NaN,NaN,hh.ru
1105,Инженер-разработчик (Python),https://korolev.hh.ru/vacancy/36486371?query=python, Auriga,NaN,NaN,NaN,hh.ru
1106,Системный администратор Linux (удаленная работа),https://korolev.hh.ru/vacancy/37047864?query=python, StormWall™,NaN,90000,руб.,hh.ru
1107,Web программист / Разработчик,https://korolev.hh.ru/vacancy/37050732?query=python,ООО Делис Инфо,,,,hh.ru
1108,Преподаватель программирования и робототехники,https://korolev.hh.ru/vacancy/37035094?query=python, ГБОУ Школа №667,,,,hh.ru
1109,Программист отдела информационного моделирования,https://korolev.hh.ru/vacancy/35997737?query=python,ООО Прогресс,NaN,NaN,NaN,hh.ru
1110,Junior-разработчик,https://korolev.hh.ru/vacancy/23895059?query=python, DIRECTUM,NaN,NaN,NaN,hh.ru
1111,Ведущий разработчик DevOps (Esports),https://korolev.hh.ru/vacancy/37053551?query=python,ПАО «МТС» ,NaN,NaN,NaN,hh.ru
1112,Старший аналитик антифрода в Дзен,https://korolev.hh.ru/vacancy/35760139?query=python, Яндекс,NaN,NaN,NaN,hh.ru
1113,Администратор баз данных PostgreSQL,https://korolev.hh.ru/vacancy/26488201?query=python, Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве,NaN,NaN,NaN,hh.ru
1114,Программист-математик,https://korolev.hh.ru/vacancy/33680221?query=python,ООО Специальный Технологический Центр,100000,NaN,руб.,hh.ru
1115,Системный администратор / DevOps,https://korolev.hh.ru/vacancy/35629377?query=python,ООО ВилайнТв,80000,NaN,руб.,hh.ru
1116,Технический писатель,https://korolev.hh.ru/vacancy/37061963?query=python, Auriga,NaN,NaN,NaN,hh.ru
1117,BIM менеджер,https://korolev.hh.ru/vacancy/37055918?query=python, АК БАРС ДОМ,,,,hh.ru
1118,Разработчик DWH [id 21076],https://korolev.hh.ru/vacancy/36308035?query=python, ПАО «Газпром нефть»,NaN,NaN,NaN,hh.ru
1119,Ruby Full-stack разработчик,https://korolev.hh.ru/vacancy/33367190?query=python, RnD Soft,NaN,NaN,NaN,hh.ru
1120,Стажер (бизнес-анализ),https://korolev.hh.ru/vacancy/36891437?query=python,ООО АТОН,NaN,NaN,NaN,hh.ru
1121,Automatic code analysis engineer,https://korolev.hh.ru/vacancy/36968250?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
1122,"Главный эксперт (мониторинг эффективности производства, АСУТП, СУУТП)",https://korolev.hh.ru/vacancy/37059750?query=python, Сибур,NaN,NaN,NaN,hh.ru
1123,Marketing Analyst (Ozon Performance),https://korolev.hh.ru/vacancy/34729813?query=python, OZON.ru интернет-витрина,NaN,NaN,NaN,hh.ru
1124,Системный администратор Linux,https://korolev.hh.ru/vacancy/32526391?query=python, ALP Group,NaN,180000,руб.,hh.ru
1125,Python developer,https://korolev.hh.ru/vacancy/29777304?query=python, БАРС Груп,NaN,NaN,NaN,hh.ru
1126,Middle Python Developer,https://korolev.hh.ru/vacancy/37053208?query=python, Группа компаний ПИК,NaN,NaN,NaN,hh.ru
1127,Руководитель направления по развитию инструментов автоматизации промо,https://korolev.hh.ru/vacancy/36814150?query=python," МАГНИТ, Розничная сеть",NaN,NaN,NaN,hh.ru
1128,Руководитель отдела CRM и программ лояльности,https://korolev.hh.ru/vacancy/36724441?query=python, СИТИЛИНК,NaN,NaN,NaN,hh.ru
1129,Junior Python разработчик,https://korolev.hh.ru/vacancy/37032573?query=python,ООО МедРейтинг,40000,NaN,руб.,hh.ru
1130,Data Scientist / Machine Learning Engineer,https://korolev.hh.ru/vacancy/36719518?query=python,ООО АЛИБАБА.КОМ (РУ),NaN,NaN,NaN,hh.ru
1131,Java разработчик (команда Defence),https://korolev.hh.ru/vacancy/34750389?query=python, HeadHunter::Backend,220000,NaN,руб.,hh.ru
1132,Младший количественный аналитик (стажер),https://korolev.hh.ru/vacancy/36709026?query=python,ООО АТОН,NaN,NaN,NaN,hh.ru
1133,QA Automation Engineer (PDV),https://korolev.hh.ru/vacancy/35701891?query=python, DINS,NaN,NaN,NaN,hh.ru
1134,Главный специалист в отдел по борьбе с мошенничеством и управлению рисками в сети,https://korolev.hh.ru/vacancy/35848402?query=python, РОСГОССТРАХ Банк,NaN,NaN,NaN,hh.ru
1135,Data Scientist,https://korolev.hh.ru/vacancy/37052134?query=python,ПАО МТС Банк. Головной офис,NaN,NaN,NaN,hh.ru
1136,Senior C++ developer (Telco),https://korolev.hh.ru/vacancy/31207223?query=python, DINS,NaN,NaN,NaN,hh.ru
1137,DevOps инженер [id36403],https://korolev.hh.ru/vacancy/36745300?query=python, ПАО «Газпром нефть»,NaN,NaN,NaN,hh.ru
1138,DevOps инженер [id36403],https://korolev.hh.ru/vacancy/36745355?query=python, ПАО «Газпром нефть»,NaN,NaN,NaN,hh.ru
1139,Ведущий инженер DevOps (Esports),https://korolev.hh.ru/vacancy/37048916?query=python,"ПАО «МТС»,IT",NaN,NaN,NaN,hh.ru
1140,Системный администратор Linux,https://korolev.hh.ru/vacancy/35025143?query=python, Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве,NaN,NaN,NaN,hh.ru
1141,Lead QA,https://korolev.hh.ru/vacancy/36708632?query=python,ООО Финтех Айкью,80000,NaN,руб.,hh.ru
1142,"Tech Lead with Python Experience, Financial Software Solutions",https://korolev.hh.ru/vacancy/36871124?query=python, DataArt,NaN,NaN,NaN,hh.ru
1143,Разработчик С,https://korolev.hh.ru/vacancy/34328906?query=python,ОАО ИнфоТеКС,NaN,NaN,NaN,hh.ru
1144,DevOps Engineer/Linux Engineer,https://korolev.hh.ru/vacancy/36891243?query=python, Infobip,NaN,NaN,NaN,hh.ru
1145,Senior Python Developer,https://korolev.hh.ru/vacancy/32876723?query=python, Admitad,NaN,NaN,NaN,hh.ru
1146,Specialist DevOps/Linux,https://korolev.hh.ru/vacancy/32526408?query=python, ALP Group,NaN,200000,руб.,hh.ru
1147,Математик / Data Analyst (г.Казань),https://korolev.hh.ru/vacancy/36923435?query=python,ООО Maxima,NaN,NaN,NaN,hh.ru
1148,Site Reliability Engineer (DevOps),https://korolev.hh.ru/vacancy/35370801?query=python, Intermedia,NaN,NaN,NaN,hh.ru
1149,Аналитик данных (Data Analyst/Data Scientist),https://korolev.hh.ru/vacancy/37053753?query=python,ООО СтандартПроект,NaN,NaN,NaN,hh.ru
1150,DevOps инженер (удалённо),https://korolev.hh.ru/vacancy/36942763?query=python,ООО Carprice,NaN,NaN,NaN,hh.ru
1151,"Tech Lead with Python Experience, Financial Software Solutions",https://korolev.hh.ru/vacancy/36871076?query=python, DataArt,NaN,NaN,NaN,hh.ru
1152,"Tech Lead with Python Experience, Financial Software Solutions",https://korolev.hh.ru/vacancy/36871094?query=python, DataArt,NaN,NaN,NaN,hh.ru
1153,Tech Lead with Python Experience (Financial Software Solutions),https://korolev.hh.ru/vacancy/36871107?query=python, DataArt,NaN,NaN,NaN,hh.ru
1154,"Tech Lead with Python Experience, Financial Software Solutions",https://korolev.hh.ru/vacancy/36871116?query=python, DataArt,NaN,NaN,NaN,hh.ru
1155,Data Analyst / Игровой аналитик / Game Development,https://korolev.hh.ru/vacancy/36613113?query=python, Craft Games - разработка и продвижение игр для мобильных устройств,NaN,NaN,NaN,hh.ru
1156,Стажер в отдел управления IT проектами,https://korolev.hh.ru/vacancy/36818755?query=python,ООО АТОН,NaN,NaN,NaN,hh.ru
1157,Разработчик,https://korolev.hh.ru/vacancy/37053392?query=python, Электронная торговая площадка Газпромбанка,NaN,NaN,NaN,hh.ru
1158,Computer Vision & Parallel Computing Specialist,https://korolev.hh.ru/vacancy/36638860?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
1159,Middle Unity c# Developer,https://korolev.hh.ru/vacancy/37058570?query=python,ООО ИП Самсонов,,,,hh.ru
1160,DevOps Engineer (remote),https://korolev.hh.ru/vacancy/37008204?query=python, Nitka Technologies,NaN,NaN,NaN,hh.ru
1161,DevOps Engineer (remote),https://korolev.hh.ru/vacancy/37008205?query=python, Nitka Technologies,NaN,NaN,NaN,hh.ru
1162,DevOps Engineer (remote),https://korolev.hh.ru/vacancy/37008206?query=python, Nitka Technologies,NaN,NaN,NaN,hh.ru
1163,DevOps Engineer (remote),https://korolev.hh.ru/vacancy/37008207?query=python, Nitka Technologies,NaN,NaN,NaN,hh.ru
1164,DevOps Engineer (remote),https://korolev.hh.ru/vacancy/37008245?query=python, Nitka Technologies,NaN,NaN,NaN,hh.ru
1165,Ведущий аналитик / аналитик,https://korolev.hh.ru/vacancy/37042989?query=python," АСНА, Сеть аптек",NaN,NaN,NaN,hh.ru
1166,Научный сотрудник (медицинские изображения),https://korolev.hh.ru/vacancy/35771100?query=python, ГБУЗ «Научно-практический клинический центр диагностики и телемедицинских технологий ДЗМ»,NaN,NaN,NaN,hh.ru
1167,Web-разработчик,https://korolev.hh.ru/vacancy/37040093?query=python,ООО Единая Служба Заказов,NaN,NaN,NaN,hh.ru
1168,Java Developer,https://korolev.hh.ru/vacancy/37057625?query=python,ООО Смартум Про,NaN,NaN,NaN,hh.ru
1169,Tech Lead C++/ Architect (Telco),https://korolev.hh.ru/vacancy/37026082?query=python, DINS,NaN,NaN,NaN,hh.ru
1170,Финансовый аналитик,https://korolev.hh.ru/vacancy/37046696?query=python, Розничная сеть МТС,NaN,NaN,NaN,hh.ru
1171,Программист-разработчик,https://korolev.hh.ru/vacancy/37052820?query=python," НАТ Казахстан, AO",NaN,NaN,NaN,hh.ru
1172,Инженер по информационной безопасности,https://korolev.hh.ru/vacancy/36879276?query=python,ООО Страховой брокер Сбербанка,NaN,NaN,NaN,hh.ru
1173,Senior Data Analyst,https://korolev.hh.ru/vacancy/37052363?query=python, DINS,NaN,NaN,NaN,hh.ru
1174,QA Automation Engineer (Android),https://korolev.hh.ru/vacancy/34662292?query=python, Ситимобил,NaN,NaN,NaN,hh.ru
1175,DevOps engineer,https://korolev.hh.ru/vacancy/36944322?query=python,ООО Carprice,NaN,NaN,NaN,hh.ru
1176,Специалист по машинному обучению/Data Scientist (NLP),https://korolev.hh.ru/vacancy/33608231?query=python, Университет ИТМО,NaN,NaN,NaN,hh.ru
1177,Инженер машинного обучения,https://korolev.hh.ru/vacancy/37043050?query=python, Эволента,NaN,NaN,NaN,hh.ru
1178,Инженер по тестированию (R&D),https://korolev.hh.ru/vacancy/37042237?query=python, ЦРТ | Группа компаний,NaN,NaN,NaN,hh.ru
1179,Специалист по администрированию Windows-систем/ систем хранения данных,https://korolev.hh.ru/vacancy/35548069?query=python, Информационное агентство России ТАСС,NaN,NaN,NaN,hh.ru
1180,Python разработчик (Big Data),https://korolev.hh.ru/vacancy/35398526?query=python,"ПАО «МТС»,IT",NaN,NaN,NaN,hh.ru
1181,Системный администратор DevOps (удалённо),https://korolev.hh.ru/vacancy/36942452?query=python,ООО Carprice,NaN,NaN,NaN,hh.ru
1182,Математик / Data Analyst,https://korolev.hh.ru/vacancy/36339714?query=python,ООО Maxima,NaN,NaN,NaN,hh.ru
1183,Начальник отдела исследований и моделирования (Внутреннее казначейство),https://korolev.hh.ru/vacancy/33227078?query=python,АО Россельхозбанк,NaN,NaN,NaN,hh.ru
1184,Руководитель группы аналитики - маркетинг,https://korolev.hh.ru/vacancy/36688091?query=python," Аптечная сеть Максавит и 36,7",NaN,86000,руб.,hh.ru
1185,Разработчик баз данных,https://korolev.hh.ru/vacancy/36652878?query=python,ООО Сириус,50000,NaN,руб.,hh.ru
1186,Инженер по сопровождению и интеграции/ инженер технической поддержки,https://korolev.hh.ru/vacancy/36699122?query=python, Элекард,,,,hh.ru
1187,Python developer (Data Engineer),https://korolev.hh.ru/vacancy/33647219?query=python, Admitad,NaN,NaN,NaN,hh.ru
1188,Ведущий системный аналитик,https://korolev.hh.ru/vacancy/37047376?query=python, Альфа-Банк,NaN,NaN,NaN,hh.ru
1189,DevOps (Big Data),https://korolev.hh.ru/vacancy/35398540?query=python,"ПАО «МТС»,IT",NaN,NaN,NaN,hh.ru
1190,Web Penetration tester,https://korolev.hh.ru/vacancy/37020765?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
1191,Python разработчик в SOC,https://korolev.hh.ru/vacancy/36764530?query=python,ОАО ИнфоТеКС,NaN,NaN,NaN,hh.ru
1192,Big Data Recommendation Platform Engineer,https://korolev.hh.ru/vacancy/36611781?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
1193,DevOps Specialist,https://korolev.hh.ru/vacancy/36703103?query=python,ЗАО НПК РоТеК,NaN,NaN,NaN,hh.ru
1194,QA Automation Engineer (Big Data team),https://korolev.hh.ru/vacancy/36766676?query=python, DINS,NaN,NaN,NaN,hh.ru
1195,Аналитик данных,https://korolev.hh.ru/vacancy/36409959?query=python,ПАО ПРИО-Внешторгбанк,,,,hh.ru
1196,"Tech Lead/Senior Python Developer, Fintech",https://korolev.hh.ru/vacancy/36623656?query=python, DataArt,NaN,NaN,NaN,hh.ru
1197,C++ team lead,https://korolev.hh.ru/vacancy/36663085?query=python,ООО Акронис-Инфозащита,NaN,NaN,NaN,hh.ru
1198,Deep Learning / Computer Vision инженер,https://korolev.hh.ru/vacancy/35973849?query=python, БСВТ-Новые технологии,NaN,NaN,NaN,hh.ru
1199,DevOps-инженер/Разработчик ИТ систем,https://korolev.hh.ru/vacancy/37054478?query=python,АО Сбербанк - Технологии,NaN,NaN,NaN,hh.ru
1200,Старший аналитик по продажам,https://korolev.hh.ru/vacancy/37042796?query=python," АСНА, Сеть аптек",NaN,NaN,NaN,hh.ru
1201,"Специалист по информационной безопасности (SIEM, IRP, WAF, IDM)",https://korolev.hh.ru/vacancy/36606577?query=python,"ООО Яндекс.Деньги, НКО",NaN,NaN,NaN,hh.ru
1202,"Специалист по информационной безопасности (SIEM, IRP, WAF, IDM)",https://korolev.hh.ru/vacancy/36606584?query=python,"ООО Яндекс.Деньги, НКО",NaN,NaN,NaN,hh.ru
1203,Go/python developer (Tools DevOps team),https://korolev.hh.ru/vacancy/36311814?query=python, DINS,NaN,NaN,NaN,hh.ru
1204,Разработчик в команду интеграции,https://korolev.hh.ru/vacancy/37046764?query=python," Петрович, Строительный Торговый Дом",NaN,NaN,NaN,hh.ru
1205,Senior R/ R Shiny engineer with React.JS/Linux/SQL/AWS,https://korolev.hh.ru/vacancy/37048401?query=python," EPAM Systems, Inc.",NaN,NaN,NaN,hh.ru
1206,Тестировщик / QA specialist,https://korolev.hh.ru/vacancy/35837768?query=python,ООО Байтэкс,,,,hh.ru
1207,Backend разработчик Python/Go/Node.JS,https://korolev.hh.ru/vacancy/36808412?query=python,АО Институт Оргэнергострой,NaN,NaN,NaN,hh.ru
1208,Senior Data Science developer,https://korolev.hh.ru/vacancy/37049593?query=python,ООО Облачные технологии,NaN,NaN,NaN,hh.ru
1209,Аналитик информационной безопасности,https://korolev.hh.ru/vacancy/37051842?query=python,ПАО Совкомбанк,NaN,NaN,NaN,hh.ru
1210,Frontend-разработчик,https://korolev.hh.ru/vacancy/36175887?query=python,ООО Специальный Технологический Центр,,,,hh.ru
1211,Старший/Ведущий Python-разработчик,https://korolev.hh.ru/vacancy/37041667?query=python,ООО Форсайт,NaN,NaN,NaN,hh.ru
1212,Технический консультант,https://korolev.hh.ru/vacancy/37055992?query=python,ООО Акронис-Инфозащита,NaN,NaN,NaN,hh.ru
1213,Ведущий программист микроконтроллеров,https://korolev.hh.ru/vacancy/35981538?query=python,ООО Ойл,NaN,75000,руб.,hh.ru
1214,Senior / Lead ML Engineer,https://korolev.hh.ru/vacancy/36859047?query=python, Grid Dynamics,NaN,NaN,NaN,hh.ru
1215,Научный сотрудник (Машинное обучение и анализ данных в социальных и экономических системах),https://korolev.hh.ru/vacancy/33608720?query=python, Университет ИТМО,100000,NaN,руб.,hh.ru
1216,"Преподаватель курса ""Разработчик Чат-ботов""",https://korolev.hh.ru/vacancy/37058935?query=python, Центр компьютерного обучения СПЕЦИАЛИСТ при МГТУ им. Н.Э.Баумана,NaN,NaN,NaN,hh.ru
1217,R&D Analyst,https://korolev.hh.ru/vacancy/35494275?query=python, Admitad,NaN,180000,руб.,hh.ru
1218,DevOps администратор,https://korolev.hh.ru/vacancy/36943894?query=python,ООО Carprice,NaN,NaN,NaN,hh.ru
1219,Scala Developer (Java / C++ / С# / Python),https://korolev.hh.ru/vacancy/34551089?query=python, NAUMEN,NaN,NaN,NaN,hh.ru
1220,Разработчик Python ML (Big Data),https://korolev.hh.ru/vacancy/36817845?query=python,"ПАО «МТС»,IT",NaN,NaN,NaN,hh.ru
1221,Senior QA Automation Engineer (Big Data team),https://korolev.hh.ru/vacancy/35447379?query=python, DINS,NaN,NaN,NaN,hh.ru
1222,Бизнес-аналитик,https://korolev.hh.ru/vacancy/37051637?query=python, КОМПЛИТ,NaN,NaN,NaN,hh.ru
1223,Инженер-программист (Python),https://korolev.hh.ru/vacancy/35333632?query=python,ООО Специальный Технологический Центр,,,,hh.ru
1224,Разработчик С++ в сервис Транспорта,https://korolev.hh.ru/vacancy/36850803?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1225,Ведущий/главный специалист отдела кредитных стратегий (розничные риски),https://korolev.hh.ru/vacancy/37056672?query=python,ПАО Промсвязьбанк,NaN,NaN,NaN,hh.ru
1226,Ведущий тест-инженер (нагрузочное тестирование),https://korolev.hh.ru/vacancy/37047247?query=python, Инфосистемы Джет,NaN,NaN,NaN,hh.ru
1227,Системный администратор Linux (Zabbix),https://korolev.hh.ru/vacancy/37044252?query=python, Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве,NaN,NaN,NaN,hh.ru
1228,Аналитик (Страховые риски),https://korolev.hh.ru/vacancy/36118642?query=python, Тинькофф,NaN,NaN,NaN,hh.ru
1229,Главный специалист Отдела серверных решений (DevOps),https://korolev.hh.ru/vacancy/34558594?query=python," «РОСБАНК, Societe Generale Group», с опытом работы",NaN,NaN,NaN,hh.ru
1230,Специалист по машинному обучению (Data Scientist),https://korolev.hh.ru/vacancy/35894037?query=python, GDC (ICL Services),NaN,NaN,NaN,hh.ru
1231,Java developer (по защите от таргетированных атак),https://korolev.hh.ru/vacancy/37056773?query=python, Лаборатория Касперского,NaN,NaN,NaN,hh.ru
1232,Инженер,https://korolev.hh.ru/vacancy/35847998?query=python, Инфотекс Интернет Траст,NaN,NaN,NaN,hh.ru
1233,Ведущий инженер-программист С++ (web-сервис),https://korolev.hh.ru/vacancy/35947766?query=python, Группа «Кронштадт»,NaN,NaN,NaN,hh.ru
1234,QA Automation Team Lead (Big Data team),https://korolev.hh.ru/vacancy/36766652?query=python, DINS,NaN,NaN,NaN,hh.ru
1235,Unity разработчик,https://korolev.hh.ru/vacancy/37047810?query=python, Иторум,NaN,NaN,NaN,hh.ru
1236,IOS разработчик,https://korolev.hh.ru/vacancy/36027039?query=python, МойОфис,NaN,NaN,NaN,hh.ru
1237,Разработчик Go в отдел Vscale,https://korolev.hh.ru/vacancy/34470335?query=python, Selectel,NaN,NaN,NaN,hh.ru
1238,Веб-программист,https://korolev.hh.ru/vacancy/31068114?query=python,ООО Фастек,,,,hh.ru
1239,Главный специалист OpenSource,https://korolev.hh.ru/vacancy/37046450?query=python, Ростелеком - Центры обработки данных,NaN,NaN,NaN,hh.ru
1240,Ведущий системный администратор Zabbix,https://korolev.hh.ru/vacancy/37044132?query=python, Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве,NaN,NaN,NaN,hh.ru
1241,Системный администратор (Ops),https://korolev.hh.ru/vacancy/36182195?query=python, Sibedge,60000,NaN,руб.,hh.ru
1242,Главный эксперт SIEM,https://korolev.hh.ru/vacancy/36640393?query=python,АО Газпромбанк,NaN,NaN,NaN,hh.ru
1243,Team Lead,https://korolev.hh.ru/vacancy/34770371?query=python,АО Алгонт,130000,180000,руб.,hh.ru
1244,Machine Vision & Industrial Measurement Specialist,https://korolev.hh.ru/vacancy/36638979?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
1245,Data Scientist,https://korolev.hh.ru/vacancy/37048550?query=python,"ПАО «МТС»,IT",NaN,NaN,NaN,hh.ru
1246,QA engineer (автоматизация тестирования),https://korolev.hh.ru/vacancy/35303067?query=python, Positive Technologies,NaN,NaN,NaN,hh.ru
1247,Аналитик (риски),https://korolev.hh.ru/vacancy/34973006?query=python, Тинькофф,NaN,NaN,NaN,hh.ru
1248,QA Automation Engineer (Python),https://korolev.hh.ru/vacancy/36809550?query=python, Positive Technologies,NaN,NaN,NaN,hh.ru
1249,DevOps инженер,https://korolev.hh.ru/vacancy/36811186?query=python,ООО Shortest Track,100000,150000,руб.,hh.ru
1250,QA Automation Engineer (Python),https://korolev.hh.ru/vacancy/36809462?query=python, Positive Technologies,NaN,NaN,NaN,hh.ru
1251,Backend разработчик C++/Qt,https://korolev.hh.ru/vacancy/36782660?query=python,АО Институт Оргэнергострой,200000,250000,руб.,hh.ru
1252,QA Automation Engineer (Python),https://korolev.hh.ru/vacancy/36798144?query=python, Positive Technologies,NaN,NaN,NaN,hh.ru
1253,Продуктовый аналитик в команду WebOffice,https://korolev.hh.ru/vacancy/35995809?query=python, Тинькофф,NaN,NaN,NaN,hh.ru
1254,Senior Software Engineer: London Lab,https://korolev.hh.ru/vacancy/37057093?query=python, WebSailors,NaN,NaN,NaN,hh.ru
1255,Старший инженер по эксплуатации пакетных сетей,https://korolev.hh.ru/vacancy/36340621?query=python,"ПАО МегаФон, Инженерные",NaN,NaN,NaN,hh.ru
1256,Старший инженер по эксплуатации пакетных сетей,https://korolev.hh.ru/vacancy/36733465?query=python,"ПАО МегаФон, Инженерные",NaN,NaN,NaN,hh.ru
1257,Strategy Department Analyst,https://korolev.hh.ru/vacancy/34484635?query=python, Selectel,NaN,NaN,NaN,hh.ru
1258,"BigData Developer, Media Conglomerate",https://korolev.hh.ru/vacancy/36601005?query=python, DataArt,NaN,NaN,NaN,hh.ru
1259,"BigData Developer, Media Conglomerate",https://korolev.hh.ru/vacancy/36793113?query=python, DataArt,NaN,NaN,NaN,hh.ru
1260,BigData Developer (Media Conglomerate),https://korolev.hh.ru/vacancy/36793119?query=python, DataArt,NaN,NaN,NaN,hh.ru
1261,BigData Developer (Media Conglomerate),https://korolev.hh.ru/vacancy/36793122?query=python, DataArt,NaN,NaN,NaN,hh.ru
1262,"BigData Developer, Media Conglomerate",https://korolev.hh.ru/vacancy/36793125?query=python, DataArt,NaN,NaN,NaN,hh.ru
1263,QA Engineer (Python),https://korolev.hh.ru/vacancy/36552958?query=python, Zodiac Interactive,NaN,NaN,NaN,hh.ru
1264,Fullstack Python-разработчик (Big Data),https://korolev.hh.ru/vacancy/36240449?query=python,"ПАО «МТС»,IT",NaN,NaN,NaN,hh.ru
1265,Руководитель группы Golang (возможна удаленная работа),https://korolev.hh.ru/vacancy/36728887?query=python,ООО Центр 2М,280000,NaN,руб.,hh.ru
1266,Инженер (backend developer),https://korolev.hh.ru/vacancy/35785935?query=python,ООО Специальный Технологический Центр,100000,NaN,руб.,hh.ru
1267,"Senior BigData Engineer, Fintech",https://korolev.hh.ru/vacancy/36623266?query=python, DataArt,NaN,NaN,NaN,hh.ru
1268,Аналитик-программист / BI разработчик (QlikView),https://korolev.hh.ru/vacancy/36708427?query=python," Петрович, Строительный Торговый Дом",NaN,NaN,NaN,hh.ru
1269,Senior Java Developer,https://korolev.hh.ru/vacancy/36731797?query=python,ООО Перфект Арт,NaN,NaN,NaN,hh.ru
1270,Senior Java Developer,https://korolev.hh.ru/vacancy/36731798?query=python,ООО Перфект Арт,NaN,NaN,NaN,hh.ru
1271,Tech Project and Digital Campaigns Manager,https://korolev.hh.ru/vacancy/37056789?query=python, LIBERTEX,NaN,NaN,NaN,hh.ru
1272,Global apps testing engineer,https://korolev.hh.ru/vacancy/36365797?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
1273,Аналитик-программист / BI разработчик (junior),https://korolev.hh.ru/vacancy/36679073?query=python," Петрович, Строительный Торговый Дом",NaN,NaN,NaN,hh.ru
1274,Архитектор решений Asset Performance Management (Управление эффективностью производственных активов),https://korolev.hh.ru/vacancy/36650558?query=python, ANCOR Industry,NaN,NaN,NaN,hh.ru
1275,"Программист-разработчик C++ (Советский район, Академгородок)",https://korolev.hh.ru/vacancy/36643702?query=python, Консалтинговый Центр «Вакансия Плюс»,NaN,NaN,NaN,hh.ru
1276,Тестировщик ПО (QA Engineer),https://korolev.hh.ru/vacancy/37042464?query=python, Ростелеком - Центры обработки данных,NaN,NaN,NaN,hh.ru
1277,Интегратор клиентов,https://korolev.hh.ru/vacancy/36749611?query=python, ECOMMPAY IT,NaN,NaN,NaN,hh.ru
1278,Middle .NET-разработчик DirectumRX,https://korolev.hh.ru/vacancy/26761001?query=python, DIRECTUM,80000,NaN,руб.,hh.ru
